Id,TimeStamp,Model,Latitude,Longitude,RodCount,Rotation Speed Max (rpm),Rotation Torque Max (ft-lb),Thrust Force Max (lbf),Mud Flow Rate Avg (gpm),Mud Pressure Max (psi),Thrust Speed Avg (ft/min),Pull Force Maximum (lbf),Pull Speed Average (ft/min),Drill String Length (ft)
89733,3/16/2023 18:15:51,D23X30 S3,48.55,-103.71,28,111,1013,7609,6.2,195,35,0,0,294
89733,3/16/2023 17:55:35,D23X30 S3,48.55,-103.71,31,124,3211,23017,6.2,302,34,10800,3,324
89733,3/16/2023 22:05:01,D23X30 S3,48.55,-103.71,4,116,1477,5467,6.4,623,7,0,0,54
89733,3/16/2023 21:04:58,D23X30 S3,48.55,-103.71,6,115,814,5047,6,157,10,0,0,74
89733,3/16/2023 21:08:09,D23X30 S3,48.55,-103.71,8,109,1285,8400,6.2,612,4,0,0,94
89733,3/16/2023 21:11:24,D23X30 S3,48.55,-103.71,12,113,2855,25727,14.5,1132,7,7955,3,134
89733,3/16/2023 21:40:49,D23X30 S3,48.55,-103.71,17,108,1943,11931,9.5,304,3,0,0,184
89733,3/16/2023 21:33:23,D23X30 S3,48.55,-103.71,18,103,1907,21312,11.8,1039,7,0,0,194
89733,3/16/2023 21:44:06,D23X30 S3,48.55,-103.71,19,111,1700,22625,9.7,824,7,0,0,204
89733,3/16/2023 21:55:22,D23X30 S3,48.55,-103.71,24,116,1834,22088,8.3,224,17,0,0,254
89733,3/16/2023 22:06:02,D23X30 S3,48.55,-103.71,26,112,1390,11423,8.2,259,21,0,0,274
89733,3/16/2023 22:09:28,D23X30 S3,48.55,-103.71,27,109,1016,3633,7.3,238,13,0,0,284
89733,3/16/2023 22:13:20,D23X30 S3,48.55,-103.71,29,110,1475,11556,5.3,295,16,0,0,304
89733,3/16/2023 22:15:29,D23X30 S3,48.55,-103.71,32,115,1564,17204,6,232,21,0,0,334
89733,3/16/2023 22:16:27,D23X30 S3,48.55,-103.71,33,111,1548,12998,5.8,253,17,0,0,344
89733,3/16/2023 22:18:56,D23X30 S3,48.55,-103.71,35,112,1999,19552,7.5,922,15,0,0,364
89733,3/16/2023 22:21:49,D23X30 S3,48.55,-103.71,37,108,2372,20798,5.9,102,24,0,0,384
89733,3/16/2023 22:21:27,D23X30 S3,48.55,-103.71,38,179,2368,20349,9.6,111,33,4834,13,374
89733,3/17/2023 3:23:58,D23X30 S3,48.54,-103.71,2,104,753,5874,5.3,278,8,0,0,34
89733,3/17/2023 14:11:37,D23X30 S3,48.54,-103.71,7,104,1363,4548,5.2,296,9,0,0,84
89733,3/17/2023 14:26:53,D23X30 S3,48.54,-103.71,12,113,882,3985,6.5,604,14,0,0,134
89733,3/17/2023 14:12:40,D23X30 S3,48.54,-103.71,13,119,981,5192,5.8,254,7,0,0,144
89733,3/17/2023 14:16:56,D23X30 S3,48.54,-103.71,14,107,932,2723,5.6,139,11,0,0,154
89733,3/17/2023 14:30:55,D23X30 S3,48.54,-103.71,17,107,599,5244,5.2,250,10,0,0,184
89733,3/17/2023 15:12:03,D23X30 S3,48.54,-103.71,21,109,714,1993,5.6,301,11,0,0,224
89733,3/17/2023 14:34:30,D23X30 S3,48.54,-103.71,23,123,1397,5070,4.6,303,13,0,0,244
89733,3/17/2023 15:03:14,D23X30 S3,48.54,-103.71,27,108,1033,2412,4.7,555,9,0,0,284
89733,3/17/2023 15:20:05,D23X30 S3,48.54,-103.71,33,101,771,6692,5.7,316,8,0,0,344
89733,3/17/2023 15:15:15,D23X30 S3,48.54,-103.71,37,102,1078,4153,5.4,160,15,0,0,384
89733,3/17/2023 15:01:25,D23X30 S3,48.54,-103.71,39,106,726,6482,4.4,249,20,0,0,404
89733,3/17/2023 15:06:58,D23X30 S3,48.54,-103.71,40,105,620,6757,4.2,225,19,0,0,414
89733,3/17/2023 15:32:23,D23X30 S3,48.54,-103.71,46,108,523,7400,3.8,32,34,0,0,474
89733,3/17/2023 17:56:23,D23X30 S3,48.54,-103.71,12,103,807,9594,7.3,280,24,0,0,134
89733,3/17/2023 17:36:46,D23X30 S3,48.54,-103.71,14,108,3157,14544,6.8,359,16,3632,2,154
89733,3/17/2023 18:00:24,D23X30 S3,48.54,-103.71,21,105,922,10515,6.5,273,10,0,0,224
89733,3/17/2023 17:55:29,D23X30 S3,48.54,-103.71,23,101,1169,9788,5.8,276,14,0,0,244
89733,3/17/2023 18:00:18,D23X30 S3,48.54,-103.71,25,101,1090,10194,5.5,211,8,0,0,264
89733,3/17/2023 18:02:15,D23X30 S3,48.54,-103.71,26,104,927,2731,5.6,211,7,0,0,274
89733,3/17/2023 18:03:52,D23X30 S3,48.54,-103.71,27,104,909,7255,6.1,191,8,0,0,284
89733,3/17/2023 18:16:55,D23X30 S3,48.54,-103.71,31,102,1087,9835,6.6,315,15,0,0,324
89733,3/17/2023 18:21:17,D23X30 S3,48.54,-103.71,34,103,1051,11248,7.6,307,17,0,0,354
89733,3/17/2023 18:56:47,D23X30 S3,48.54,-103.71,12,116,2996,26845,6.5,920,7,6302,0,134
89733,3/17/2023 20:18:16,D23X30 S3,48.54,-103.71,15,114,2261,24359,5.1,247,18,2695,33,144
89733,3/17/2023 20:58:28,D23X30 S3,48.55,-103.72,3,115,1600,14890,4.7,164,22,0,0,44
89733,3/18/2023 14:09:23,D23X30 S3,48.55,-103.72,7,126,2733,25370,5.9,190,10,0,0,84
89733,3/18/2023 14:24:57,D23X30 S3,48.55,-103.72,13,140,2517,25071,11.6,593,15,16293,44,144
89733,3/18/2023 14:59:16,D23X30 S3,48.55,-103.72,22,132,3516,27129,20.3,647,9,20458,6,234
89733,3/18/2023 15:24:44,D23X30 S3,48.55,-103.72,24,105,3237,26550,18.9,674,13,7863,2,254
89733,3/18/2023 15:26:51,D23X30 S3,48.55,-103.72,25,125,3236,27014,15.1,681,16,8029,31,244
89733,3/18/2023 15:42:09,D23X30 S3,48.55,-103.72,22,108,746,10718,9.1,79,28,0,0,234
89733,3/18/2023 18:37:12,D23X30 S3,48.55,-103.72,26,111,1881,23989,12.4,171,27,7504,4,274
89733,3/18/2023 19:29:56,D23X30 S3,48.54,-103.69,3,111,1475,18211,10.9,630,14,0,0,44
89733,3/19/2023 14:05:22,D23X30 S3,48.54,-103.69,10,109,1696,21409,7.3,197,9,0,0,114
89733,3/19/2023 14:20:39,D23X30 S3,48.54,-103.69,13,115,1723,6956,7.5,231,13,0,0,144
89733,3/19/2023 14:15:28,D23X30 S3,48.54,-103.69,17,107,870,10953,10,227,25,2332,8,164
89733,3/19/2023 15:08:46,D23X30 S3,48.54,-103.69,3,115,1118,14280,7.7,154,22,4722,55,44
89733,3/19/2023 16:28:52,D23X30 S3,48.54,-103.69,7,108,1240,11854,9.5,549,22,0,0,84
89733,3/19/2023 16:30:16,D23X30 S3,48.54,-103.69,11,116,1366,12569,9.6,438,18,0,0,124
89733,3/19/2023 16:30:18,D23X30 S3,48.54,-103.69,14,109,1203,16022,12.2,576,21,0,0,154
89733,3/19/2023 16:57:20,D23X30 S3,48.54,-103.69,4,122,2188,10950,9.1,194,28,228,0,54
89733,3/19/2023 18:58:06,D23X30 S3,48.54,-103.69,8,115,2014,8471,9.2,267,33,0,0,94
89733,3/19/2023 20:08:21,D23X30 S3,48.54,-103.69,17,113,1052,5253,10.3,287,37,0,0,184
89733,3/19/2023 18:56:42,D23X30 S3,48.54,-103.69,21,112,2070,7231,14,232,39,4336,5,204
89733,3/19/2023 20:09:25,D23X30 S3,48.54,-103.69,3,150,2581,22751,10.5,582,18,7504,6,44
89733,3/19/2023 20:46:03,D23X30 S3,48.54,-103.69,5,112,2065,22765,14.5,635,14,0,0,64
89733,3/19/2023 20:51:57,D23X30 S3,48.54,-103.69,8,113,1634,22361,14.7,615,18,0,0,94
89733,3/19/2023 20:51:19,D23X30 S3,48.54,-103.69,9,109,1790,22577,12,617,18,5460,12,84
89733,3/19/2023 21:33:25,D23X30 S3,48.54,-103.69,4,146,806,2623,12.6,437,10,0,0,54
89733,3/19/2023 22:22:39,D23X30 S3,48.54,-103.69,6,153,1121,4519,12.4,443,14,0,0,74
89733,3/19/2023 23:08:19,D23X30 S3,48.54,-103.69,10,149,829,2661,11.4,271,10,0,0,114
89733,3/19/2023 22:36:39,D23X30 S3,48.54,-103.69,14,149,551,8709,12.3,278,21,0,0,154
89733,3/19/2023 22:35:49,D23X30 S3,48.54,-103.69,17,144,1739,11687,15.2,496,20,128,7,184
89733,3/19/2023 22:35:16,D23X30 S3,48.54,-103.69,20,151,1075,13155,12,461,18,0,0,214
89733,3/19/2023 22:50:31,D23X30 S3,48.54,-103.69,24,150,1144,9787,15.8,611,13,0,0,254
89733,3/19/2023 22:41:13,D23X30 S3,48.54,-103.69,26,155,1976,10863,13.1,574,14,0,0,274
89733,3/19/2023 22:43:07,D23X30 S3,48.54,-103.69,29,143,1370,5245,14.3,221,32,4322,37,284
89733,3/20/2023 0:08:52,D23X30 S3,48.54,-103.69,2,109,1390,13499,-0.1,2,20,0,0,34
89733,3/20/2023 0:38:32,D23X30 S3,48.54,-103.69,3,105,2810,18820,31.2,458,19,0,0,44
89733,3/20/2023 0:40:32,D23X30 S3,48.54,-103.69,4,106,1394,19219,14.4,178,25,0,0,54
89733,3/20/2023 0:49:27,D23X30 S3,48.54,-103.69,6,109,705,9012,9.7,337,36,0,0,74
89733,3/20/2023 0:44:54,D23X30 S3,48.54,-103.69,7,115,2247,24959,17.1,670,17,0,0,84
89733,3/20/2023 0:47:20,D23X30 S3,48.54,-103.69,8,116,2411,22736,17.4,597,14,0,0,94
89733,3/20/2023 0:49:03,D23X30 S3,48.54,-103.69,9,110,2342,24674,13.8,581,16,4346,0,104
89733,3/20/2023 0:51:02,D23X30 S3,48.54,-103.69,12,116,2003,23355,12.7,634,34,4579,18,114
89736,3/20/2023 1:19:30,D24X40 S3,39.98,-105.13,2,223,3598,19448,7,709,15,17271,8,34
89736,3/19/2023 16:04:52,D24X40 S3,39.98,-105.13,12,20,720,25655,4,328,51,0,0,134
89736,3/19/2023 17:01:56,D24X40 S3,39.98,-105.13,3,235,1391,7592,5.1,286,12,5812,16,44
89736,3/19/2023 18:32:14,D24X40 S3,39.98,-105.13,7,119,749,7518,4.8,323,10,6616,1,84
89736,3/19/2023 18:27:12,D24X40 S3,39.98,-105.13,8,17,891,8390,4.4,264,25,0,0,94
89736,3/19/2023 18:38:37,D24X40 S3,39.98,-105.13,4,180,1192,14576,2.7,133,15,8538,13,54
89736,3/19/2023 21:11:04,D24X40 S3,39.96,-105.12,5,175,1756,13183,3.4,282,33,6633,61,44
89736,3/21/2023 17:46:09,D24X40 S3,39.96,-105.12,5,138,1232,4738,3,250,42,6939,77,44
89736,3/21/2023 17:54:29,D24X40 S3,39.96,-105.12,8,175,1342,9835,9.5,579,43,4446,17,74
89736,3/21/2023 18:15:07,D24X40 S3,39.96,-105.12,5,170,1059,6677,7.1,671,10,5526,22,44
89736,3/21/2023 19:22:33,D24X40 S3,39.96,-105.12,6,125,866,7315,7.1,660,11,6228,22,74
89736,3/21/2023 19:15:15,D24X40 S3,39.96,-105.12,7,131,2055,10715,7.8,598,23,-1,0,84
89736,3/21/2023 19:18:19,D24X40 S3,39.96,-105.12,8,134,1693,10693,6.2,632,22,0,0,94
89736,3/21/2023 19:19:50,D24X40 S3,39.96,-105.12,9,183,1839,7372,7,531,46,1027,5,104
89736,3/21/2023 19:20:58,D24X40 S3,39.96,-105.12,11,170,1319,26161,7.6,606,21,14224,28,124
89736,3/21/2023 19:23:48,D24X40 S3,39.96,-105.12,14,168,4214,26072,6.1,765,10,8914,9,134
89736,3/21/2023 19:30:38,D24X40 S3,39.96,-105.12,14,172,1511,13470,8.2,1313,40,8236,17,134
89736,3/21/2023 20:14:15,D24X40 S3,39.96,-105.12,2,163,1569,17421,31.8,237,7,6583,9,34
89736,3/21/2023 20:56:04,D24X40 S3,39.96,-105.12,3,169,1918,11340,18.8,1630,11,7384,14,24
89750,3/22/2023 5:11:12,D23X30 S3,39.63,-106.83,119,215,1677,14283,10.8,864,15,0,0,1204
89750,3/9/2023 20:11:34,D23X30 S3,39.63,-106.83,121,223,1718,13821,9.1,1282,8,0,0,1224
89750,3/9/2023 20:21:01,D23X30 S3,39.63,-106.83,123,233,1700,13484,16,1165,10,0,0,1244
89750,3/9/2023 20:29:30,D23X30 S3,39.63,-106.83,126,223,1635,14200,11,1189,17,932,0,1274
89750,3/9/2023 20:33:23,D23X30 S3,39.63,-106.83,129,218,1472,13313,5.2,148,25,0,0,1304
89750,3/9/2023 20:32:48,D23X30 S3,39.63,-106.83,130,223,1557,13487,2.3,59,15,0,0,1314
89750,3/9/2023 23:23:07,D23X30 S3,39.63,-106.83,135,223,1767,14444,20,1430,6,12381,4,810
89750,3/10/2023 0:56:00,D23X30 S3,39.63,-106.83,136,221,1767,15003,1.1,1428,7,12473,4,1374
89750,3/9/2023 21:50:47,D23X30 S3,39.63,-106.83,137,229,1764,14132,10.7,414,6,3932,0,1384
89750,3/9/2023 21:56:51,D23X30 S3,39.63,-106.83,139,236,1769,14356,14.7,1303,7,13051,0,1404
89750,3/9/2023 22:02:08,D23X30 S3,39.63,-106.83,140,223,1602,14748,4.6,147,14,0,0,1414
89750,3/10/2023 0:44:15,D23X30 S3,39.63,-106.83,141,217,1599,15127,7.9,1128,20,7162,46,846
89750,3/10/2023 0:18:14,D23X30 S3,39.63,-106.83,112,217,1571,13259,3,51,27,7965,51,1134
89750,3/10/2023 19:21:00,D23X30 S3,39.63,-106.83,118,212,1656,15035,-0.3,-1,17,12646,3,1194
89750,3/10/2023 19:14:04,D23X30 S3,39.63,-106.83,119,239,1706,15632,28.5,1383,13,12965,4,1204
89750,3/10/2023 19:49:36,D23X30 S3,39.63,-106.83,131,235,1742,15427,30.2,576,11,13988,11,1324
89750,3/10/2023 20:08:04,D23X30 S3,39.63,-106.83,137,214,1599,14585,28.6,912,12,0,0,1384
89750,3/10/2023 20:18:45,D23X30 S3,39.63,-106.83,140,225,1775,15421,29.9,1051,10,13318,5,1414
89750,3/10/2023 23:43:52,D23X30 S3,39.63,-106.83,141,213,1606,15393,20.9,159,16,11206,30,846
89750,3/11/2023 20:07:23,D23X30 S3,39.64,-106.83,113,224,826,3420,21.9,1273,32,6682,61,1124
89750,3/11/2023 20:33:31,D23X30 S3,39.64,-106.83,114,176,1443,10821,-0.3,1,16,0,0,1154
89750,3/11/2023 20:52:50,D23X30 S3,39.64,-106.83,117,178,1254,9250,0.4,0,16,0,0,1184
89750,3/11/2023 21:02:53,D23X30 S3,39.64,-106.83,123,183,1360,14651,0,-1,18,9465,0,1244
89750,3/11/2023 21:03:55,D23X30 S3,39.64,-106.83,124,179,1611,14441,0.2,1,16,0,0,1254
89750,3/11/2023 21:06:07,D23X30 S3,39.64,-106.83,125,179,1523,11940,29.8,696,14,10195,0,1264
89750,3/11/2023 21:30:59,D23X30 S3,39.64,-106.83,131,207,1132,11019,3.3,93,15,0,0,1324
89750,3/11/2023 21:52:07,D23X30 S3,39.64,-106.83,133,230,1148,2919,2.9,70,11,0,0,1344
89750,3/11/2023 21:37:32,D23X30 S3,39.64,-106.83,135,234,1789,12967,3.3,90,11,5424,8,1364
89750,3/11/2023 21:39:25,D23X30 S3,39.64,-106.83,136,235,1321,12984,6.1,773,9,0,0,1374
89750,3/11/2023 21:43:21,D23X30 S3,39.64,-106.83,137,220,1479,15449,21.1,1094,10,0,0,1384
89750,3/12/2023 0:45:27,D23X30 S3,39.64,-106.83,140,241,1630,14825,4.6,335,13,2418,1,840
89750,3/12/2023 0:50:53,D23X30 S3,39.64,-106.83,141,214,1619,15059,25.8,1151,19,0,0,1424
89750,3/11/2023 22:08:39,D23X30 S3,39.64,-106.83,142,216,1396,4217,-0.4,-1,23,0,0,1434
89750,3/12/2023 1:21:59,D23X30 S3,39.64,-106.83,144,20,515,15453,-0.4,3,13,0,0,864
89750,3/12/2023 5:09:04,D23X30 S3,39.64,-106.83,145,211,1435,6916,26.8,199,10,0,0,1464
89750,3/11/2023 22:21:02,D23X30 S3,39.64,-106.83,146,229,1774,15805,13.2,1028,11,12981,0,1474
89750,3/12/2023 7:41:24,D23X30 S3,39.64,-106.83,147,225,1342,4139,0.7,34,37,0,0,882
89750,3/13/2023 16:08:21,D23X30 S3,39.65,-106.82,111,212,892,7399,19.7,630,12,0,0,1124
89750,3/13/2023 23:06:40,D23X30 S3,39.65,-106.82,112,137,872,6580,0,1,4,0,0,672
89750,3/13/2023 22:31:19,D23X30 S3,39.65,-106.82,113,154,1047,10412,10.6,133,14,0,0,1144
89750,3/13/2023 19:12:41,D23X30 S3,39.65,-106.82,114,158,1037,9663,-0.3,2,16,0,0,1154
89750,3/13/2023 19:13:57,D23X30 S3,39.64,-106.83,113,207,1532,12780,29.7,822,18,0,0,1144
89750,3/18/2023 21:02:24,D23X30 S3,39.64,-106.83,113,225,1720,15613,29.8,1095,23,12553,51,1144
89750,3/18/2023 21:19:34,D23X30 S3,39.64,-106.83,115,218,1701,14864,28.1,1275,7,12472,0,1164
89750,3/18/2023 21:29:00,D23X30 S3,39.64,-106.83,117,214,1774,15195,31,1102,12,14831,13,1184
89750,3/18/2023 21:37:49,D23X30 S3,39.64,-106.83,120,223,1729,14897,32.1,1037,7,14607,8,1214
89750,3/19/2023 0:39:58,D23X30 S3,39.64,-106.83,121,217,1754,15760,24,832,4,10465,12,726
89750,3/19/2023 0:46:59,D23X30 S3,39.64,-106.83,122,214,2562,13807,10.7,1059,,7231,8,1234
89750,3/19/2023 13:58:03,D23X30 S3,39.64,-106.83,125,147,2530,15873,25.2,1387,9,13645,0,1264
89750,3/19/2023 14:16:40,D23X30 S3,39.64,-106.83,127,163,2653,15277,10.9,1050,5,12587,9,1284
89750,3/19/2023 14:33:40,D23X30 S3,39.64,-106.83,128,219,2545,15855,22,1233,10,14276,34,1294
89750,3/19/2023 17:49:13,D23X30 S3,39.64,-106.83,130,218,1764,15341,19,638,7,2876,8,780
89750,3/19/2023 17:59:52,D23X30 S3,39.64,-106.83,131,221,1679,15029,6,788,5,9783,0,1324
89750,3/19/2023 16:06:12,D23X30 S3,39.64,-106.83,132,233,1762,16133,17.2,790,4,14713,2,1334
89750,3/19/2023 16:20:37,D23X30 S3,39.64,-106.83,134,226,1774,15115,18.7,958,6,14746,0,1354
89750,3/19/2023 16:28:17,D23X30 S3,39.64,-106.83,135,232,1750,15745,12.7,920,7,15289,17,1364
89750,3/19/2023 19:32:07,D23X30 S3,39.64,-106.83,137,353,3098,15926,18.4,1005,6,8236,34,822
89750,3/19/2023 21:11:04,D23X30 S3,39.64,-106.83,138,150,2617,15951,10.5,1116,5,12471,29,1394
89750,3/19/2023 18:04:53,D23X30 S3,39.64,-106.83,140,153,2650,15123,9,748,10,14497,13,1394
89754,3/20/2023 4:57:04,D24X40 S3,30.34,-97.57,2,247,1345,10504,0.2,1606,11,9479,13,34
89754,10/23/2022 18:46:05,D24X40 S3,30.34,-97.57,3,237,1659,7332,9.9,1536,8,3840,3,44
89754,10/23/2022 18:55:54,D24X40 S3,30.34,-97.57,4,236,1379,9268,8.9,597,9,4534,5,54
89754,10/23/2022 19:07:36,D24X40 S3,30.34,-97.57,5,237,1431,3484,16.5,1468,8,1834,0,64
89754,10/23/2022 19:04:37,D24X40 S3,30.34,-97.57,6,235,1497,7488,10.5,550,8,4208,2,74
89754,10/23/2022 19:04:07,D24X40 S3,30.34,-97.57,7,239,1379,26099,3.7,1700,10,19845,15,84
89754,10/23/2022 19:31:26,D24X40 S3,30.34,-97.57,8,235,872,6196,10.8,608,10,5077,11,94
89754,10/23/2022 19:33:11,D24X40 S3,30.34,-97.57,9,229,750,6437,10.1,590,13,6418,17,104
89754,10/23/2022 19:43:37,D24X40 S3,30.34,-97.57,10,231,778,5507,7.4,339,7,1552,0,114
89754,10/23/2022 19:49:10,D24X40 S3,30.34,-97.57,11,235,636,5237,10.9,490,21,3114,0,124
89754,10/23/2022 19:48:15,D24X40 S3,30.34,-97.57,12,107,528,5088,8.6,259,19,5671,23,114
89754,10/23/2022 20:33:52,D24X40 S3,29.29,-98.49,2,178,1098,8601,6.4,1234,14,6788,22,34
89754,10/24/2022 16:20:17,D24X40 S3,29.29,-98.49,3,178,1226,20209,5,703,8,4945,1,44
89754,10/24/2022 16:27:20,D24X40 S3,29.29,-98.49,4,183,1551,3762,4.2,338,10,0,0,54
89754,10/24/2022 16:25:48,D24X40 S3,29.29,-98.49,5,293,3485,18871,1.1,691,23,17777,10,44
89754,10/24/2022 16:44:23,D24X40 S3,29.29,-98.49,6,301,3482,18215,1.5,695,2,18307,2,54
89754,10/24/2022 17:17:33,D24X40 S3,29.29,-98.49,2,300,1376,9462,9.9,1640,14,8527,35,34
89754,10/24/2022 19:46:39,D24X40 S3,29.29,-98.49,3,230,1561,10749,3.4,704,13,1902,0,44
89754,10/24/2022 19:52:57,D24X40 S3,29.29,-98.49,4,222,1469,7160,4.9,1266,18,4749,31,54
89754,10/24/2022 20:08:23,D24X40 S3,29.29,-98.49,5,179,1561,5983,4.7,1049,12,0,0,64
89754,10/24/2022 20:09:37,D24X40 S3,29.29,-98.49,7,178,1516,11471,3.9,581,10,2720,6,84
89754,10/24/2022 20:11:16,D24X40 S3,29.29,-98.49,8,173,1542,6724,3.1,378,15,2673,0,94
89754,10/24/2022 20:14:12,D24X40 S3,29.29,-98.49,9,181,810,6340,3.2,52,10,4866,17,104
89754,10/24/2022 20:44:44,D24X40 S3,29.29,-98.49,10,35,257,3470,0.4,0,29,4990,30,94
89754,10/24/2022 20:55:09,D24X40 S3,29.29,-98.49,8,241,925,3701,0,4,15,5416,26,94
89754,10/24/2022 22:48:27,D24X40 S3,29.29,-98.49,5,151,677,4713,-0.3,-4,11,3349,17,44
89754,10/27/2022 22:58:46,D24X40 S3,29.29,-98.49,5,232,2158,3815,0.2,472,18,5669,19,64
89754,10/27/2022 23:28:05,D24X40 S3,29.29,-98.49,6,222,1068,3950,26.9,376,2,5206,9,54
89754,10/27/2022 23:42:57,D24X40 S3,29.61,-98,4,238,2279,6830,3.9,316,10,5294,69,34
89754,10/29/2022 14:35:03,D24X40 S3,29.61,-98,3,231,906,6792,4.8,259,8,4859,70,24
89754,10/29/2022 15:00:34,D24X40 S3,29.61,-98,5,234,2443,10835,4.9,628,8,5367,7,64
89754,10/29/2022 14:53:54,D24X40 S3,29.61,-98,6,243,1786,9052,9.7,1133,4,2134,0,74
89754,10/29/2022 14:53:49,D24X40 S3,29.61,-98,7,250,2892,30062,9.8,1431,5,23170,6,84
89754,10/29/2022 15:03:15,D24X40 S3,29.61,-98,8,190,2338,24594,0.4,1607,11,21380,8,94
89754,10/29/2022 15:20:45,D24X40 S3,29.61,-98,9,188,4424,29274,2.7,1448,0,28842,6,104
89754,10/29/2022 15:59:54,D24X40 S3,29.61,-98,10,178,4335,29748,11.6,1505,8,21465,10,114
89754,10/29/2022 16:13:31,D24X40 S3,29.61,-98,11,175,813,20671,24.4,838,20,17788,24,124
89754,10/29/2022 16:19:39,D24X40 S3,29.61,-98,12,172,815,19818,20.9,1510,16,17913,22,134
89754,10/29/2022 17:03:31,D24X40 S3,29.61,-98,9,298,336,2431,0,0,16,3532,35,84
89754,10/29/2022 17:29:15,D24X40 S3,29.61,-98,3,236,1404,17478,4.1,127,17,8795,21,44
89754,10/29/2022 17:45:08,D24X40 S3,29.61,-98,4,242,1789,22516,6,929,12,1618,0,54
89754,10/29/2022 17:49:06,D24X40 S3,29.61,-98,5,238,2106,8473,16.6,1556,6,4041,0,64
89754,10/29/2022 17:49:50,D24X40 S3,29.61,-98,6,237,2442,29799,16.6,1570,10,30106,12,74
89754,10/29/2022 17:56:01,D24X40 S3,29.61,-98,7,240,3505,27942,11.7,1490,5,25610,11,84
89754,10/29/2022 18:02:53,D24X40 S3,29.61,-98,8,239,3531,29762,12.9,1433,8,29221,8,94
89754,10/29/2022 18:07:36,D24X40 S3,29.61,-98,9,240,2505,30727,1.1,1650,12,29551,10,104
89754,10/29/2022 18:17:58,D24X40 S3,29.61,-98,10,238,1374,27512,10.2,989,9,25781,11,114
89754,10/29/2022 18:25:28,D24X40 S3,29.61,-98,11,235,1074,7260,10.6,738,13,4760,5,124
89754,10/29/2022 18:27:35,D24X40 S3,29.61,-98,12,234,1387,17476,18.5,1523,17,0,0,134
89754,10/29/2022 18:37:39,D24X40 S3,29.61,-98,14,235,1456,5722,4,35,21,3812,26,134
89754,10/29/2022 18:43:22,D24X40 S3,29.61,-98,14,238,2617,2599,11.4,376,26,5254,5,134
89754,10/29/2022 19:49:27,D24X40 S3,29.61,-98,14,65,324,1989,9.1,40,8,3410,16,134
89754,10/29/2022 19:52:11,D24X40 S3,29.61,-98,14,32,317,3176,10.9,50,9,4664,20,134
89754,10/29/2022 20:35:05,D24X40 S3,29.61,-98,10,38,578,2510,0.2,-2,19,0,0,114
89754,10/29/2022 21:27:16,D24X40 S3,29.61,-98,13,42,443,2920,0.3,-5,16,2561,14,144
89754,10/29/2022 21:19:44,D24X40 S3,29.61,-98,14,286,2765,7006,24.4,668,10,7353,8,134
89754,10/29/2022 22:15:16,D24X40 S3,29.61,-98,13,184,1479,3674,18.8,203,29,4178,37,124
89754,10/29/2022 23:19:10,D24X40 S3,29.61,-98,14,26,552,1582,-0.2,3,9,0,0,144
89754,10/30/2022 1:20:44,D24X40 S3,29.61,-98,2,252,3298,4882,8,589,20,3799,8,34
89754,10/30/2022 13:59:54,D24X40 S3,29.61,-98,3,29,1412,3871,-0.1,-3,15,4482,53,44
89754,10/30/2022 15:35:03,D24X40 S3,29.61,-98,10,22,755,2830,17.2,64,16,0,0,114
89754,10/30/2022 14:18:58,D24X40 S3,29.61,-98,14,12,318,4297,21.8,491,8,4164,10,134
89754,10/30/2022 19:22:49,D24X40 S3,29.61,-98,3,231,1012,3946,8.6,244,13,0,0,44
89754,10/31/2022 14:21:35,D24X40 S3,29.61,-98,4,239,986,11187,5.8,454,18,0,0,54
89754,10/31/2022 14:23:06,D24X40 S3,29.61,-98,5,234,2245,16416,11.9,646,14,0,0,64
89754,10/31/2022 14:24:43,D24X40 S3,29.61,-98,6,241,1531,18900,7,1096,7,3590,0,74
89754,10/31/2022 14:27:41,D24X40 S3,29.61,-98,7,236,1477,17730,5.9,1004,8,11055,6,84
89754,10/31/2022 14:38:48,D24X40 S3,29.61,-98,8,238,1910,4036,5.9,298,6,3115,3,94
89754,10/31/2022 14:31:33,D24X40 S3,29.61,-98,9,231,1493,20803,6.3,960,8,3387,2,104
89754,10/31/2022 14:35:33,D24X40 S3,29.61,-98,10,237,1449,15377,5.5,1045,9,1685,0,114
89754,10/31/2022 14:42:16,D24X40 S3,29.61,-98,11,232,1746,4987,5.7,585,7,3132,2,124
89754,10/31/2022 14:40:31,D24X40 S3,29.61,-98,12,233,1743,12980,7.2,1576,8,3882,1,134
89754,10/31/2022 15:11:29,D24X40 S3,29.61,-98,13,224,1004,9966,10.6,616,17,5079,2,144
89754,10/31/2022 15:16:08,D24X40 S3,29.61,-98,15,230,2380,4700,13.7,285,16,5979,8,144
89754,10/31/2022 16:16:24,D24X40 S3,29.61,-98,14,70,540,2650,14.1,70,14,3882,41,134
89754,10/31/2022 19:24:25,D24X40 S3,29.61,-98,3,26,370,1534,15.3,87,24,0,0,44
89754,10/31/2022 18:58:31,D24X40 S3,29.61,-98,15,37,399,1844,13.6,96,11,3716,15,144
89754,10/31/2022 18:35:34,D24X40 S3,29.62,-97.97,3,290,707,6037,11.8,1499,5,1162,2,44
89754,11/3/2022 22:16:09,D24X40 S3,29.62,-97.97,4,155,707,10966,1.4,68,19,3226,17,54
89754,11/3/2022 22:23:28,D24X40 S3,29.62,-97.97,6,233,1046,8306,10.7,659,23,1126,3,74
